iter	Logloss
948	0.00864430831
949	0.008644260627
950	0.008644271264
951	0.008644229082
952	0.008644237885
953	0.00864180895
954	0.00864180895
955	0.008641705513
956	0.008641658196
957	0.008615544026
958	0.008598553951
959	0.008598587696
960	0.008577390451
961	0.008577320026
962	0.008577373578
963	0.008563783719
964	0.008537547772
965	0.008537549973
966	0.008537541169
967	0.008535418144
968	0.008535429881
969	0.008535429881
970	0.008535410074
971	0.008520518816
972	0.008520517349
973	0.008520489473
974	0.008520379066
975	0.008519178537
976	0.008519209348
977	0.008519185506
978	0.008519172668
979	0.00851845778
980	0.008518439073
981	0.008518420366
982	0.008518309226
983	0.008518297856
984	0.008518249805
985	0.008518285018
986	0.008514967332
987	0.008484918154
988	0.008484958502
989	0.00848457043
990	0.008470369853
991	0.008470117129
992	0.008470088152
993	0.008462689473
994	0.008462714049
995	0.008462650593
996	0.008453939144
997	0.008453995264
998	0.008431155498
999	0.00838880759
